Number of all nodes =  379659 
nodes in x-z-plane =  13324 
nodes in y-z-plane =  13324 
nodes in x-y-plane ~  4000 
ma_x0          50 
ma_y0          80 

Nodes along z-axis =  303 
No.           coord. value
 1             0             2,955724 
0.75          301.203       0.0           3.05272E-4    1.24168       -0.37761      0.64166
0.8           301.045       0.0           3.05386E-4    1.24545       -0.36945      0.75071
0.85          300.897       0.0           3.05524E-4    1.43028       -0.10641      0.99529
0.9           300.758       0.0           3.05678E-4    1.51421       -0.18843      1.11062
0.95          300.626       0.0           3.05862E-4    1.63929       -6.46739E-2   1.28492
1.            300.501       0.0           3.05964E-4    1.84922       -0.22814      1.40998
1.            300.501       0.0           3.05964E-4    1.81649       9.43503E-2    1.48973
1.            300.501       0.0           3.05964E-4    2.25034       0.29681       1.69581
1.00005       300.5         0.0           3.05964E-4    3.2513        1.78025       2.4563

 164          z =  16,1984   44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.489       0.0           3.27644E-4    1.7876        0.16356       1.44635
-0.95         300.614       0.0           3.27684E-4    1.80436       3.94848E-2    1.31783
-0.9          300.746       0.0           3.27718E-4    1.49273       -0.27152      1.03069
-0.85         300.885       0.0           3.27679E-4    1.26161       -0.44332      0.82584
-0.8          301.033       0.0           3.27682E-4    1.32445       -0.2139       0.81064
-0.75         301.191       0.0           3.27673E-4    1.11209       -0.53806      0.52833
-0.7          301.359       0.0           3.27652E-4    0.88715       -0.84956      0.24628
-0.65         301.539       0.0           3.2763E-4     0.84872       -0.75542      0.14361
-0.6          301.735       2.98765E-5    3.27634E-4    0.70768       -0.82206      -4.74966E-2
-0.55         301.947       2.03504E-4    3.27634E-4    0.56077       -1.1049       -0.32691
-0.5          302.179       1.03356E-3    3.2763E-4     0.33671       -1.21695      -0.59096
-0.45         302.436       4.48915E-3    3.27639E-4    8.39143E-2    -1.36216      -0.89222
-0.4          302.722       1.66814E-2    3.2764E-4     -8.40614E-2   -1.55695      -1.20174
-0.35         303.043       5.30525E-2    3.27653E-4    -0.30638      -1.63971      -1.51693
-0.3          303.404       0.14446       3.27671E-4    -0.69936      -1.92659      -1.97557
-0.25         303.805       0.33694       3.27692E-4    -1.11924      -2.13269      -2.44655
-0.2          304.235       0.67334       3.27725E-4    -1.5203       -2.27118      -2.91211
-0.15         304.662       1.15331       3.27756E-4    -1.98647      -2.4936       -3.41888
-0.1          305.037       1.69353       3.27791E-4    -2.43544      -2.71502      -3.88311
-5.E-2        305.297       2.13238       3.27825E-4    -2.71502      -2.80195      -4.1764
-2.22045E-16  305.391       2.30255       3.27866E-4    -2.81231      -2.81312      -4.274
5.E-2         305.297       2.13229       3.27909E-4    -2.67294      -2.75001      -4.14681
0.1           305.036       1.6934        3.27958E-4    -2.37986      -2.60414      -3.83337
0.15          304.662       1.15317       3.28012E-4    -1.98839      -2.49029      -3.41802
0.2           304.234       0.67323       3.2807E-4     -1.54481      -2.32984      -2.93469
0.25          303.805       0.33687       3.28134E-4    -1.15889      -2.10436      -2.44899
0.3           303.404       0.14443       3.28201E-4    -0.69594      -1.84369      -1.94874
0.35          303.043       5.30391E-2    3.28272E-4    -0.2936       -1.63741      -1.50907
0.4           302.722       1.66767E-2    3.28351E-4    -5.62521E-2   -1.44844      -1.15274
0.45          302.436       4.48777E-3    3.28437E-4    0.19174       -1.28054      -0.82383
0.5           302.179       1.03321E-3    3.28531E-4    0.3949        -1.17476      -0.54796
0.55          301.947       2.03433E-4    3.28632E-4    0.57463       -1.05574      -0.29312
0.6           301.734       2.98617E-5    3.2873E-4     0.79211       -0.84401      -1.24833E-2
0.65          301.539       0.0           3.28836E-4    0.90257       -0.77637      0.17601
0.7           301.359       0.0           3.28951E-4    1.07077       -0.57842      0.40836
0.75          301.19        0.0           3.29082E-4    1.22876       -0.38063      0.63204
0.8           301.033       0.0           3.29197E-4    1.23341       -0.36485      0.75752
0.85          300.885       0.0           3.29349E-4    1.41334       -9.33001E-2   1.00051
0.9           300.746       0.0           3.29507E-4    1.50919       -0.13186      1.11232
0.95          300.614       0.0           3.29696E-4    1.63682       -6.33635E-4   1.28146
1.            300.489       0.0           3.29853E-4    1.86442       -3.05123E-2   1.45091
1.            300.489       0.0           3.29853E-4    1.84897       0.22154       1.53135
1.            300.489       0.0           3.29853E-4    2.26234       0.46421       1.73444
1.00005       300.489       0.0           3.29853E-4    3.49206       2.07232       2.56899

 165          z =  16,29827                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.478       0.0           3.51443E-4    1.78715       0.16396       1.44526
-0.95         300.603       0.0           3.51474E-4    1.79874       4.60639E-2    1.32172
-0.9          300.735       0.0           3.51511E-4    1.50284       -0.2895       1.03731
-0.85         300.874       0.0           3.51475E-4    1.27613       -0.42286      0.81524
-0.8          301.021       0.0           3.51461E-4    1.32523       -0.21129      0.78272
-0.75         301.178       0.0           3.51451E-4    1.11663       -0.55121      0.52108
-0.7          301.346       0.0           3.51435E-4    0.9055        -0.83147      0.26581
-0.65         301.527       0.0           3.51427E-4    0.86425       -0.73015      0.15784
-0.6          301.722       2.98319E-5    3.51431E-4    0.71395       -0.80779      -5.30408E-2
-0.55         301.933       2.032E-4      3.51428E-4    0.56665       -1.08641      -0.32875
-0.5          302.165       1.03201E-3    3.51426E-4    0.33754       -1.20578      -0.59594
-0.45         302.422       4.48244E-3    3.51434E-4    8.43805E-2    -1.35321      -0.89507
-0.4          302.707       1.66564E-2    3.5144E-4     -8.44973E-2   -1.55078      -1.20408
-0.35         303.028       5.29732E-2    3.51454E-4    -0.31021      -1.63977      -1.52466
-0.3          303.389       0.14425       3.51472E-4    -0.70218      -1.92606      -1.98288
-0.25         303.789       0.33643       3.51492E-4    -1.12224      -2.13341      -2.45394
-0.2          304.218       0.67233       3.51526E-4    -1.52294      -2.2707       -2.91648
-0.15         304.644       1.15158       3.51559E-4    -1.9889       -2.49226      -3.42225
-0.1          305.019       1.69099       3.51594E-4    -2.43644      -2.71422      -3.88688
-5.E-2        305.279       2.12918       3.51628E-4    -2.71609      -2.80234      -4.17925
-2.22045E-16  305.372       2.2991        3.51671E-4    -2.81294      -2.81203      -4.27663
5.E-2         305.278       2.1291        3.51712E-4    -2.67398      -2.74828      -4.15147
0.1           305.018       1.69086       3.5176E-4     -2.37789      -2.60423      -3.83627
0.15          304.644       1.15144       3.51814E-4    -1.98754      -2.49056      -3.42052
0.2           304.218       0.67223       3.51873E-4    -1.54737      -2.3302       -2.93987
0.25          303.789       0.33637       3.51935E-4    -1.16163      -2.10168      -2.45258
0.3           303.388       0.14422       3.52006E-4    -0.70191      -1.85246      -1.9546
0.35          303.028       5.29598E-2    3.52079E-4    -0.29184      -1.62625      -1.50712
0.4           302.707       1.66517E-2    3.52162E-4    -5.40107E-2   -1.43405      -1.14845
0.45          302.421       4.48106E-3    3.52252E-4    0.18754       -1.2817       -0.82634
0.5           302.165       1.03167E-3    3.52348E-4    0.40116       -1.15832      -0.54514
0.55          301.933       2.03129E-4    3.5245E-4     0.58239       -1.03786      -0.29195
0.6           301.721       2.98171E-5    3.52546E-4    0.79819       -0.82136      -1.46583E-2
0.65          301.527       0.0           3.52647E-4    0.9129        -0.74784      0.17886
0.7           301.346       0.0           3.52764E-4    1.08776       -0.55398      0.41741
0.75          301.178       0.0           3.52895E-4    1.23806       -0.37406      0.63511
0.8           301.021       0.0           3.53017E-4    1.23566       -0.3736       0.74458
0.85          300.873       0.0           3.53164E-4    1.42534       -0.10962      0.98666
0.9           300.734       0.0           3.53318E-4    1.49938       -0.18849      1.08183
0.95          300.603       0.0           3.535E-4      1.62588       -5.6981E-2    1.2469
1.            300.478       0.0           3.53668E-4    1.84852       -5.39276E-2   1.41526
1.            300.478       0.0           3.53668E-4    1.85599       0.12096       1.45705
1.            300.478       0.0           3.53668E-4    2.21563       0.32042       1.61962
1.00005       300.478       0.0           3.53668E-4    3.42714       2.06685       2.50929

 166          z =  16,39814                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.467       0.0           3.75214E-4    1.75233       0.12446       1.38925
-0.95         300.592       0.0           3.75225E-4    1.79791       -9.0723E-3    1.27116
-0.9          300.723       0.0           3.75264E-4    1.50358       -0.27114      1.02029
-0.85         300.862       0.0           3.75214E-4    1.25969       -0.42609      0.81857
-0.8          301.009       0.0           3.75216E-4    1.32058       -0.21866      0.80648
-0.75         301.166       0.0           3.7522E-4     1.10988       -0.54334      0.53146
-0.7          301.334       0.0           3.75208E-4    0.88029       -0.85312      0.24562
-0.65         301.514       0.0           3.75192E-4    0.84107       -0.7645       0.1322
-0.6          301.709       2.97874E-5    3.75197E-4    0.70262       -0.82715      -5.99396E-2
-0.55         301.92        2.02897E-4    3.75197E-4    0.55587       -1.10366      -0.33707
-0.5          302.152       1.03047E-3    3.75195E-4    0.33086       -1.2151       -0.60106
-0.45         302.408       4.47574E-3    3.75207E-4    8.15885E-2    -1.35573      -0.89558
-0.4          302.693       1.66315E-2    3.75213E-4    -8.64588E-2   -1.55186      -1.20513
-0.35         303.013       5.2894E-2     3.75228E-4    -0.31008      -1.63686      -1.5232
-0.3          303.373       0.14403       3.75245E-4    -0.70198      -1.92388      -1.98112
-0.25         303.773       0.33593       3.75267E-4    -1.12115      -2.12977      -2.44888
-0.2          304.201       0.67132       3.75302E-4    -1.52151      -2.26574      -2.91014
-0.15         304.627       1.14985       3.75336E-4    -1.98584      -2.48746      -3.4161
-0.1          305.001       1.68846       3.75372E-4    -2.43328      -2.71082      -3.8797
-5.E-2        305.26        2.126         3.75409E-4    -2.71257      -2.7974       -4.17165
-2.22045E-16  305.353       2.29566       3.7545E-4     -2.80938      -2.80625      -4.27078
5.E-2         305.26        2.12591       3.75491E-4    -2.6675       -2.74457      -4.1438
0.1           305.          1.68833       3.75538E-4    -2.37284      -2.60131      -3.82878
0.15          304.627       1.14972       3.75593E-4    -1.98617      -2.48835      -3.41618
0.2           304.201       0.67122       3.75651E-4    -1.54607      -2.32473      -2.93383
0.25          303.773       0.33587       3.75716E-4    -1.16481      -2.10883      -2.44991
0.3           303.373       0.144         3.75789E-4    -0.69875      -1.84151      -1.94583
0.35          303.013       5.28806E-2    3.75864E-4    -0.29022      -1.61598      -1.49908
0.4           302.693       1.66268E-2    3.7595E-4     -6.2458E-2    -1.44619      -1.1519
0.45          302.407       4.47437E-3    3.76041E-4    0.18328       -1.2874       -0.83025
0.5           302.152       1.03013E-3    3.76134E-4    0.39282       -1.17484      -0.55297
0.55          301.92        2.02826E-4    3.76236E-4    0.56736       -1.06006      -0.30247
0.6           301.708       2.97726E-5    3.76332E-4    0.77998       -0.84476      -2.56263E-2
0.65          301.514       0.0           3.76434E-4    0.89377       -0.77659      0.16383
0.7           301.334       0.0           3.76547E-4    1.06915       -0.57869      0.40323
0.75          301.166       0.0           3.76679E-4    1.22178       -0.3889       0.62807
0.8           301.009       0.0           3.76802E-4    1.23377       -0.37374      0.75491
0.85          300.862       0.0           3.76961E-4    1.4046        -0.11911      0.98852
0.9           300.723       0.0           3.7711E-4     1.47823       -0.19867      1.08045
0.95          300.591       0.0           3.77287E-4    1.60566       -7.759E-2     1.24767
1.            300.467       0.0           3.77446E-4    1.76922       -0.14385      1.33998
1.            300.467       0.0           3.77446E-4    1.81671       7.62036E-2    1.42913
1.            300.467       0.0           3.77446E-4    2.15915       0.2634        1.58527
1.00005       300.467       0.0           3.77446E-4    3.29107       1.91155       2.40588

 167          z =  16,498    44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.456       0.0           3.98932E-4    1.80765       0.14235       1.44132
-0.95         300.58        0.0           3.98982E-4    1.80433       2.95244E-2    1.3225
-0.9          300.711       0.0           3.99021E-4    1.50215       -0.28447      1.03881
-0.85         300.85        0.0           3.98995E-4    1.27979       -0.41918      0.82332
-0.8          300.997       0.0           3.98987E-4    1.33121       -0.20914      0.79304
-0.75         301.154       0.0           3.98986E-4    1.12111       -0.53756      0.53428
-0.7          301.321       0.0           3.98975E-4    0.90829       -0.82289      0.2772
-0.65         301.501       0.0           3.98965E-4    0.86794       -0.72716      0.16763
-0.6          301.696       2.9743E-5     3.98971E-4    0.71696       -0.80122      -4.21759E-2
-0.55         301.907       2.02594E-4    3.98968E-4    0.57016       -1.07623      -0.31555
-0.5          302.138       1.02893E-3    3.9897E-4     0.34519       -1.1899       -0.57531
-0.45         302.394       4.46906E-3    3.98984E-4    9.19503E-2    -1.33847      -0.87483
-0.4          302.678       1.66067E-2    3.98992E-4    -7.77047E-2   -1.53779      -1.18666
-0.35         302.998       5.28149E-2    3.99006E-4    -0.30356      -1.62685      -1.50703
-0.3          303.358       0.14382       3.99025E-4    -0.69506      -1.91375      -1.96244
-0.25         303.757       0.33543       3.99048E-4    -1.11435      -2.11836      -2.4299
-0.2          304.184       0.67032       3.99085E-4    -1.51362      -2.25498      -2.89203
-0.15         304.61        1.14813       3.9912E-4     -1.97788      -2.47817      -3.39729
-0.1          304.983       1.68593       3.99158E-4    -2.42504      -2.70007      -3.86052
-5.E-2        305.242       2.12281       3.99193E-4    -2.70378      -2.78518      -4.1539
-2.22045E-16  305.335       2.29222       3.99234E-4    -2.7976       -2.79646      -4.25146
5.E-2         305.242       2.12273       3.99274E-4    -2.65729      -2.73561      -4.12484
0.1           304.983       1.6858        3.99322E-4    -2.36565      -2.59301      -3.81228
0.15          304.609       1.148         3.99375E-4    -1.9786       -2.47574      -3.3971
0.2           304.184       0.67022       3.99436E-4    -1.54264      -2.32506      -2.91788
0.25          303.757       0.33536       3.99504E-4    -1.1549       -2.08981      -2.42725
0.3           303.357       0.14378       3.9958E-4     -0.68936      -1.82264      -1.92262
0.35          302.998       5.28015E-2    3.99659E-4    -0.28909      -1.61538      -1.48436
0.4           302.678       1.6602E-2     3.99747E-4    -5.26313E-2   -1.43154      -1.1325
0.45          302.393       4.46768E-3    3.99837E-4    0.19347       -1.27294      -0.80983
0.5           302.138       1.02859E-3    3.99932E-4    0.40228       -1.15507      -0.53231
0.55          301.907       2.02523E-4    4.00032E-4    0.5767        -1.0356       -0.28359
0.6           301.695       2.97282E-5    4.00126E-4    0.79626       -0.81804      -3.48994E-3
0.65          301.501       0.0           4.00226E-4    0.91491       -0.74469      0.19533
0.7           301.321       0.0           4.00347E-4    1.0885        -0.55495      0.43769
0.75          301.154       0.0           4.00486E-4    1.24583       -0.37097      0.66153
0.8           300.997       0.0           4.00614E-4    1.23996       -0.37441      0.762
0.85          300.85        0.0           4.00763E-4    1.41295       -0.12472      0.98953
0.9           300.711       0.0           4.00916E-4    1.50249       -0.19819      1.10056
0.95          300.58        0.0           4.01092E-4    1.62702       -6.80105E-2   1.26517
1.            300.456       0.0           4.01224E-4    1.85415       -0.13032      1.40832
1.            300.456       0.0           4.01224E-4    1.8332        0.11376       1.4715
1.            300.456       0.0           4.01224E-4    2.22459       0.29087       1.64131
1.00005       300.456       0.0           4.01224E-4    3.66884       2.4381        2.74061

 168          z =  16,59787                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.445       0.0           4.22722E-4    1.75872       0.17471       1.42098
-0.95         300.569       0.0           4.22725E-4    1.77502       9.2444E-3     1.28979
-0.9          300.7         0.0           4.22765E-4    1.49139       -0.29131      1.02643
-0.85         300.838       0.0           4.22717E-4    1.26288       -0.42735      0.82942
-0.8          300.985       0.0           4.22732E-4    1.32517       -0.20534      0.8253
-0.75         301.142       0.0           4.22747E-4    1.11223       -0.53792      0.54144
-0.7          301.309       0.0           4.2274E-4     0.88742       -0.84523      0.25763
-0.65         301.488       0.0           4.22724E-4    0.84836       -0.75236      0.14756
-0.6          301.682       2.96986E-5    4.22729E-4    0.7089        -0.81332      -4.27621E-2
-0.55         301.893       2.02292E-4    4.22734E-4    0.56639       -1.08389      -0.31142
-0.5          302.124       1.0274E-3     4.22738E-4    0.34117       -1.19747      -0.57576
-0.45         302.379       4.46238E-3    4.22754E-4    9.03023E-2    -1.34054      -0.87352
-0.4          302.664       1.65818E-2    4.2276E-4     -7.76616E-2   -1.53701      -1.18242
-0.35         302.983       5.27359E-2    4.22776E-4    -0.30118      -1.62276      -1.49749
-0.3          303.342       0.1436        4.22797E-4    -0.69196      -1.90675      -1.95113
-0.25         303.741       0.33493       4.22821E-4    -1.11023      -2.11213      -2.41914
-0.2          304.167       0.66932       4.22858E-4    -1.50884      -2.24958      -2.87924
-0.15         304.592       1.14641       4.22895E-4    -1.97246      -2.47093      -3.38338
-0.1          304.965       1.68341       4.22932E-4    -2.41836      -2.69074      -3.84708
-5.E-2        305.223       2.11963       4.22967E-4    -2.6939       -2.77824      -4.13855
-2.22045E-16  305.317       2.28879       4.23008E-4    -2.78891      -2.79004      -4.23563
5.E-2         305.223       2.11955       4.23049E-4    -2.65099      -2.72964      -4.11066
0.1           304.965       1.68328       4.23096E-4    -2.35899      -2.58261      -3.79557
0.15          304.592       1.14628       4.23152E-4    -1.97628      -2.47855      -3.38359
0.2           304.167       0.66921       4.23216E-4    -1.53389      -2.30803      -2.89739
0.25          303.74        0.33486       4.23287E-4    -1.1466       -2.07297      -2.40635
0.3           303.342       0.14357       4.23367E-4    -0.6909       -1.82609      -1.9118
0.35          302.983       5.27225E-2    4.23447E-4    -0.28315      -1.60748      -1.47076
0.4           302.664       1.65772E-2    4.23534E-4    -4.98703E-2   -1.43006      -1.12198
0.45          302.379       4.46101E-3    4.23624E-4    0.19039       -1.27597      -0.80393
0.5           302.124       1.02706E-3    4.23716E-4    0.39435       -1.16265      -0.53028
0.55          301.893       2.02221E-4    4.23816E-4    0.57216       -1.0469       -0.27723
0.6           301.682       2.96839E-5    4.23913E-4    0.78835       -0.83367      3.57333E-3
0.65          301.488       0.0           4.24019E-4    0.89848       -0.77179      0.19292
0.7           301.309       0.0           4.24141E-4    1.07998       -0.57212      0.43453
0.75          301.141       0.0           4.24278E-4    1.2274        -0.39071      0.64706
0.8           300.985       0.0           4.24396E-4    1.22251       -0.38864      0.7566
0.85          300.838       0.0           4.24553E-4    1.40878       -0.11853      1.00004
0.9           300.7         0.0           4.24711E-4    1.48811       -0.17296      1.10058
0.95          300.569       0.0           4.24887E-4    1.61702       -4.75564E-2   1.27802
1.            300.444       0.0           4.25053E-4    1.80966       -0.11716      1.41887
1.            300.444       0.0           4.25052E-4    1.84579       0.143         1.50887
1.            300.444       0.0           4.25053E-4    2.23134       0.37004       1.70148
1.00005       300.444       0.0           4.25053E-4    3.28573       1.6009        2.37945

 169          z =  16,69774                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.434       0.0           4.46428E-4    1.78218       0.12746       1.43327
-0.95         300.557       0.0           4.4649E-4     1.79624       1.47569E-2    1.3165
-0.9          300.688       0.0           4.46518E-4    1.49789       -0.28751      1.03211
-0.85         300.827       0.0           4.46498E-4    1.27621       -0.42645      0.83081
-0.8          300.973       0.0           4.46494E-4    1.32906       -0.21138      0.79418
-0.75         301.129       0.0           4.46491E-4    1.11938       -0.53851      0.52854
-0.7          301.296       0.0           4.46485E-4    0.90541       -0.82283      0.26855
-0.65         301.476       0.0           4.46477E-4    0.86571       -0.7218       0.16209
-0.6          301.669       2.96543E-5    4.46488E-4    0.71697       -0.79387      -4.07072E-2
-0.55         301.88        2.0199E-4     4.46493E-4    0.57099       -1.0679       -0.31285
-0.5          302.111       1.02586E-3    4.465E-4      0.34516       -1.18389      -0.57564
-0.45         302.365       4.45571E-3    4.46516E-4    9.01075E-2    -1.33445      -0.87596
-0.4          302.649       1.6557E-2     4.46526E-4    -7.84827E-2   -1.53333      -1.18406
-0.35         302.968       5.2657E-2     4.46545E-4    -0.30421      -1.62069      -1.50151
-0.3          303.327       0.14339       4.46568E-4    -0.69474      -1.90615      -1.95687
-0.25         303.725       0.33442       4.46593E-4    -1.11328      -2.11418      -2.42449
-0.2          304.151       0.66831       4.46633E-4    -1.51133      -2.24881      -2.88393
-0.15         304.575       1.1447        4.46669E-4    -1.97416      -2.46926      -3.38946
-0.1          304.947       1.68089       4.46705E-4    -2.41764      -2.69124      -3.85191
-5.E-2        305.205       2.11646       4.4674E-4     -2.69348      -2.77955      -4.14259
-2.22045E-16  305.298       2.28536       4.46781E-4    -2.79078      -2.79107      -4.24095
5.E-2         305.205       2.11638       4.46822E-4    -2.65239      -2.72681      -4.11376
0.1           304.947       1.68076       4.46872E-4    -2.36498      -2.59304      -3.80196
0.15          304.575       1.14456       4.46931E-4    -1.97537      -2.46902      -3.38314
0.2           304.151       0.66821       4.46999E-4    -1.53365      -2.299        -2.89696
0.25          303.724       0.33436       4.47074E-4    -1.15631      -2.08394      -2.41577
0.3           303.326       0.14335       4.47155E-4    -0.69245      -1.82453      -1.91816
0.35          302.968       5.26437E-2    4.47235E-4    -0.28649      -1.60969      -1.47852
0.4           302.649       1.65524E-2    4.47324E-4    -5.66212E-2   -1.43144      -1.13161
0.45          302.365       4.45434E-3    4.47412E-4    0.18341       -1.27272      -0.81327
0.5           302.11        1.02552E-3    4.47504E-4    0.39534       -1.15231      -0.53446
0.55          301.88        2.01919E-4    4.47605E-4    0.5737        -1.03208      -0.28267
0.6           301.669       2.96396E-5    4.47703E-4    0.78903       -0.81854      -4.95454E-3
0.65          301.476       0.0           4.47809E-4    0.9131        -0.74584      0.19543
0.7           301.296       0.0           4.47935E-4    1.07642       -0.56799      0.42223
0.75          301.129       0.0           4.48067E-4    1.2157        -0.40527      0.62594
0.8           300.973       0.0           4.48189E-4    1.23411       -0.38171      0.74744
0.85          300.826       0.0           4.48338E-4    1.417         -0.11556      0.98625
0.9           300.688       0.0           4.48492E-4    1.49354       -0.19669      1.08835
0.95          300.557       0.0           4.48682E-4    1.61916       -5.19399E-2   1.26703
1.            300.433       0.0           4.48851E-4    1.85363       -4.01752E-2   1.4219
1.            300.433       0.0           4.48851E-4    1.83795       0.15586       1.4755
1.            300.433       0.0           4.48851E-4    2.18208       0.31555       1.62307
1.00005       300.433       0.0           4.48851E-4    2.86746       1.23963       2.09765

 170          z =  16,7976   44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.422       0.0           4.70187E-4    1.76683       0.15298       1.406
-0.95         300.546       0.0           4.70192E-4    1.78276       1.42086E-2    1.28428
-0.9          300.677       0.0           4.70228E-4    1.47851       -0.30182      1.00349
-0.85         300.815       0.0           4.70196E-4    1.24785       -0.43685      0.79914
-0.8          300.961       0.0           4.70211E-4    1.31413       -0.20521      0.80072
-0.75         301.117       0.0           4.70223E-4    1.10177       -0.54153      0.52485
-0.7          301.284       0.0           4.70216E-4    0.88018       -0.84441      0.24621
-0.65         301.463       0.0           4.70206E-4    0.84072       -0.74752      0.14032
-0.6          301.657       2.96101E-5    4.70218E-4    0.69989       -0.81465      -5.35526E-2
-0.55         301.867       2.01689E-4    4.70229E-4    0.55774       -1.08697      -0.32537
-0.5          302.097       1.02433E-3    4.70235E-4    0.33085       -1.2039       -0.59179
-0.45         302.351       4.44905E-3    4.70253E-4    7.88407E-2    -1.3469       -0.88811
-0.4          302.635       1.65323E-2    4.70264E-4    -8.76131E-2   -1.5391       -1.19433
-0.35         302.953       5.25783E-2    4.70284E-4    -0.31112      -1.62412      -1.51097
-0.3          303.311       0.14317       4.70307E-4    -0.70151      -1.91233      -1.9656
-0.25         303.709       0.33392       4.70334E-4    -1.11928      -2.11708      -2.43232
-0.2          304.134       0.66731       4.70372E-4    -1.51495      -2.24882      -2.89173
-0.15         304.558       1.14298       4.70408E-4    -1.97665      -2.47134      -3.39626
-0.1          304.929       1.67837       4.70444E-4    -2.42006      -2.69452      -3.85751
-5.E-2        305.187       2.11329       4.7048E-4     -2.69668      -2.78284      -4.14909
-2.22045E-16  305.28        2.28194       4.70521E-4    -2.79335      -2.79088      -4.24546
5.E-2         305.187       2.11321       4.70564E-4    -2.66035      -2.74068      -4.12183
0.1           304.929       1.67824       4.70617E-4    -2.36539      -2.58591      -3.80269
0.15          304.557       1.14285       4.7068E-4     -1.97684      -2.46275      -3.3841
0.2           304.134       0.66721       4.70751E-4    -1.54659      -2.3143       -2.90891
0.25          303.708       0.33386       4.70828E-4    -1.16059      -2.08588      -2.42455
0.3           303.311       0.14314       4.70908E-4    -0.69916      -1.83129      -1.92928
0.35          302.953       5.2565E-2     4.70988E-4    -0.29949      -1.62019      -1.49436
0.4           302.635       1.65276E-2    4.71074E-4    -7.24423E-2   -1.44323      -1.1504
0.45          302.351       4.44768E-3    4.71161E-4    0.17206       -1.28571      -0.83016
0.5           302.097       1.02399E-3    4.71251E-4    0.37833       -1.17388      -0.5555
0.55          301.867       2.01618E-4    4.71353E-4    0.552         -1.06071      -0.30554
0.6           301.656       2.95954E-5    4.71454E-4    0.77812       -0.8361       -1.95403E-2
0.65          301.463       0.0           4.71564E-4    0.88188       -0.77407      0.1599
0.7           301.284       0.0           4.71678E-4    1.04449       -0.58976      0.38362
0.75          301.117       0.0           4.71808E-4    1.20822       -0.39698      0.61415
0.8           300.961       0.0           4.71932E-4    1.21122       -0.39027      0.73483
0.85          300.815       0.0           4.72093E-4    1.39277       -0.13422      0.96637
0.9           300.677       0.0           4.72252E-4    1.48606       -0.18901      1.07576
0.95          300.546       0.0           4.72449E-4    1.61623       -6.00726E-2   1.2625
1.            300.422       0.0           4.72605E-4    1.83532       -0.159        1.38776
1.            300.422       0.0           4.72605E-4    1.80181       4.85736E-2    1.43471
1.            300.422       0.0           4.72605E-4    2.23          0.27272       1.628
1.00005       300.422       0.0           4.72605E-4    3.25609       1.96593       2.45411

 171          z =  16,89747                44           y-z-plane
y =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.411       0.0           4.93883E-4    1.78437       0.14345       1.43837
-0.95         300.535       0.0           4.93942E-4    1.79925       2.68207E-2    1.33205
-0.9          300.665       0.0           4.93947E-4    1.50618       -0.2777       1.04903
-0.85         300.803       0.0           4.93931E-4    1.27941       -0.41418      0.83947
-0.8          300.949       0.0           4.93936E-4    1.3298        -0.20615      0.8028
-0.75         301.105       0.0           4.93939E-4    1.11321       -0.53813      0.53024
-0.7          301.272       0.0           4.9394E-4     0.8982        -0.81985      0.27264
-0.65         301.45        0.0           4.93936E-4    0.85359       -0.72825      0.16108
-0.6          301.644       2.95659E-5    4.9395E-4     0.70935       -0.79549      -4.10784E-2
-0.55         301.854       2.01387E-4    4.93958E-4    0.56389       -1.07201      -0.31576
-0.5          302.083       1.0228E-3     4.93967E-4    0.33564       -1.18951      -0.57825
-0.45         302.337       4.44241E-3    4.93987E-4    8.28542E-2    -1.33417      -0.87481
-0.4          302.62        1.65076E-2    4.94E-4       -8.45432E-2   -1.53038      -1.18323
-0.35         302.938       5.24996E-2    4.94021E-4    -0.30869      -1.6196       -1.49994
-0.3          303.296       0.14296       4.94047E-4    -0.6996       -1.90678      -1.95457
-0.25         303.693       0.33342       4.94072E-4    -1.11398      -2.10721      -2.41974
-0.2          304.117       0.66632       4.94111E-4    -1.50858      -2.24105      -2.8782
-0.15         304.54        1.14127       4.94146E-4    -1.97059      -2.46456      -3.38099
-0.1          304.911       1.67586       4.94183E-4    -2.41421      -2.68805      -3.84279
-5.E-2        305.169       2.11013       4.94218E-4    -2.68961      -2.77178      -4.13117
-2.22045E-16  305.261       2.27852       4.94262E-4    -2.79099      -2.79394      -4.23025
5.E-2         305.169       2.11004       4.94309E-4    -2.65036      -2.72217      -4.0984
0.1           304.911       1.67573       4.94366E-4    -2.35521      -2.56769      -3.77804
0.15          304.54        1.14114       4.94431E-4    -1.97829      -2.46615      -3.36986
0.2           304.117       0.66621       4.94505E-4    -1.53844      -2.30325      -2.89029
