"0"
"=-0,9","=302,681","=0","=-0,00357072","=-0,0511203","=1,78113","=0,82667",
"=-0,85","=302,856","=0","=-0,00357129","=-0,21014","=1,52018","=0,72038",
"=-0,8","=303,041","=0","=-0,003572","=-0,19886","=1,47584","=0,69914",
"=-0,75","=303,238","=0","=-0,00357281","=-0,54632","=1,26739","=0,55612",
"=-0,7","=303,45","=0","=-0,00357364","=-0,64489","=1,13142","=0,51581",
"=-0,65","=303,677","=0","=-0,00357454","=-0,72986","=0,97563","=0,41218",
"=-0,6","=303,922","=0,0000378301","=-0,00357553","=-0,97446","=0,75828","=0,28776",
"=-0,55","=304,189","=0,000257715","=-0,00357655","=-1,16563","=0,58533","=0,18315",
"=-0,5","=304,482","=0,00130898","=-0,00357758","=-1,20629","=0,44199","=0,13415",
"=-0,45","=304,806","=0,00568585","=-0,00357858","=-1,34018","=0,24215","=0,0133083",
"=-0,4","=305,167","=0,0211296","=-0,00357958","=-1,56718","=0,0053169","=-0,15417",
"=-0,35","=305,572","=0,0672037","=-0,00358052","=-1,69428","=-0,27384","=-0,34313",
"=-0,3","=306,029","=0,18301","=-0,00358139","=-1,99194","=-0,71143","=-0,6693",
"=-0,25","=306,536","=0,42686","=-0,00358218","=-2,36103","=-1,26291","=-1,10419",
"=-0,2","=307,079","=0,85307","=-0,00358285","=-2,66661","=-1,80959","=-1,54081",
"=-0,15","=307,619","=1,46122","=-0,00358335","=-2,92016","=-2,36573","=-2,00327",
"=-0,1","=308,093","=2,14575","=-0,00358369","=-3,16909","=-2,89032","=-2,44222",
"=-0,05","=308,423","=2,70186","=-0,00358385","=-3,37246","=-3,25539","=-2,77393",
"=-2,22045e-16","=308,541","=2,91754","=-0,00358382","=-3,34668","=-3,34933","=-2,85077",
"=0,05","=308,422","=2,70186","=-0,00358361","=-3,28347","=-3,23347","=-2,74233",
"=0,1","=308,092","=2,14575","=-0,00358317","=-3,15435","=-2,89121","=-2,4331",
"=0,15","=307,617","=1,46122","=-0,00358252","=-2,88117","=-2,34526","=-1,98985",
"=0,2","=307,076","=0,85307","=-0,00358176","=-2,57821","=-1,78838","=-1,4931",
"=0,25","=306,532","=0,42686","=-0,00358082","=-2,36218","=-1,31171","=-1,08592",
"=0,3","=306,025","=0,18301","=-0,00357976","=-2,08265","=-0,80562","=-0,68678",
"=0,35","=305,568","=0,0672037","=-0,00357859","=-1,76308","=-0,34162","=-0,3318",
"=0,4","=305,162","=0,0211296","=-0,00357736","=-1,57286","=-0,0716724","=-0,11748",
"=0,45","=304,801","=0,00568585","=-0,00357608","=-1,3107","=0,22809","=0,0939792",
"=0,5","=304,477","=0,00130898","=-0,00357481","=-1,1022","=0,48781","=0,25381",
"=0,55","=304,184","=0,000257715","=-0,00357353","=-1,0533","=0,61453","=0,31678",
"=0,6","=303,917","=0,0000378301","=-0,00357232","=-0,8899","=0,79387","=0,43358",
"=0,65","=303,671","=0","=-0,00357111","=-0,74414","=0,96552","=0,53037",
"=0,7","=303,444","=0","=-0,00356993","=-0,58596","=1,10433","=0,62107",
"=0,75","=303,233","=0","=-0,00356878","=-0,33464","=1,27976","=0,7338",
"=0,8","=303,035","=0","=-0,00356775","=-0,0325642","=1,45566","=0,86927",
"=0,85","=302,85","=0","=-0,00356676","=-0,0792277","=1,42053","=0,84317",
"=0,9","=302,675","=0","=-0,003566","=-0,0584939","=1,63926","=0,91715",
"=0,95","=302,51","=0","=-0,00356535","=0,20705","=1,88688","=1,03896",
"=1","=302,353","=0","=-0,00356492","=0,24868","=2,06316","=1,15636",
"=1","=302,353","=0","=-0,00356492","=0,37059","=1,87282","=1,19298",
"=1","=302,353","=0","=-0,00356492","=0,58101","=2,28081","=1,39791",
"=1,00005","=302,353","=0","=-0,00356492","=2,4813","=2,83718","=2,11226",

"0,5193076"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=302,355","=0","=-0,00354542","=0,29298","=2,00523","=0,96422",
"=-0,95","=302,511","=0","=-0,00354552","=0,18456","=1,96892","=0,89482",
"=-0,9","=302,676","=0","=-0,0035458","=-0,14155","=1,69078","=0,70154",
"=-0,85","=302,85","=0","=-0,00354621","=-0,28882","=1,44275","=0,56581",
"=-0,8","=303,036","=0","=-0,00354679","=-0,35985","=1,3611","=0,53077",
"=-0,75","=303,233","=0","=-0,00354738","=-0,69751","=1,13663","=0,37681",
"=-0,7","=303,444","=0","=-0,00354806","=-0,77807","=0,97185","=0,26904",
"=-0,65","=303,671","=0","=-0,0035488","=-0,88427","=0,85566","=0,19617",
"=-0,6","=303,916","=0,0000377735","=-0,00354958","=-1,12881","=0,60384","=0,0303938",
"=-0,55","=304,183","=0,00025733","=-0,0035504","=-1,36649","=0,41824","=-0,12046",
"=-0,5","=304,475","=0,00130702","=-0,00355119","=-1,45399","=0,24092","=-0,23229",
"=-0,45","=304,799","=0,00567734","=-0,00355198","=-1,62334","=0,0125667","=-0,41088",
"=-0,4","=305,159","=0,021098","=-0,00355275","=-1,80962","=-0,21142","=-0,61318",
"=-0,35","=305,565","=0,0671031","=-0,00355347","=-1,94209","=-0,48748","=-0,8536",
"=-0,3","=306,02","=0,18273","=-0,00355411","=-2,29075","=-0,96436","=-1,24948",
"=-0,25","=306,527","=0,42622","=-0,00355468","=-2,67059","=-1,54376","=-1,72962",
"=-0,2","=307,069","=0,8518","=-0,00355514","=-2,96726","=-2,06924","=-2,21833",
"=-0,15","=307,609","=1,45903","=-0,00355549","=-3,21176","=-2,6378","=-2,72592",
"=-0,1","=308,083","=2,14254","=-0,00355571","=-3,47525","=-3,1647","=-3,19986",
"=-0,05","=308,412","=2,69781","=-0,00355579","=-3,63953","=-3,50855","=-3,53314",
"=-2,22045e-16","=308,53","=2,91318","=-0,00355574","=-3,6331","=-3,64165","=-3,6321",
"=0,05","=308,411","=2,69781","=-0,00355555","=-3,57694","=-3,52304","=-3,50609",
"=0,1","=308,082","=2,14254","=-0,00355518","=-3,43045","=-3,1526","=-3,17734",
"=0,15","=307,608","=1,45903","=-0,00355465","=-3,18653","=-2,62878","=-2,69367",
"=0,2","=307,067","=0,8518","=-0,00355403","=-2,88445","=-2,06886","=-2,1711",
"=0,25","=306,524","=0,42622","=-0,00355329","=-2,66092","=-1,56591","=-1,7021",
"=0,3","=306,018","=0,18273","=-0,00355241","=-2,37515","=-1,05345","=-1,24414",
"=0,35","=305,561","=0,0671031","=-0,00355146","=-2,04735","=-0,60522","=-0,85178",
"=0,4","=305,156","=0,021098","=-0,00355045","=-1,81221","=-0,27053","=-0,56346",
"=0,45","=304,795","=0,00567734","=-0,00354939","=-1,52833","=0,0512979","=-0,29447",
"=0,5","=304,472","=0,00130702","=-0,00354834","=-1,34117","=0,2698","=-0,11365",
"=0,55","=304,179","=0,00025733","=-0,00354727","=-1,2623","=0,42654","=0,000979969",
"=0,6","=303,912","=0,0000377735","=-0,00354625","=-1,11527","=0,61928","=0,13932",
"=0,65","=303,666","=0","=-0,00354522","=-0,92843","=0,80654","=0,28074",
"=0,7","=303,439","=0","=-0,00354422","=-0,73906","=0,98327","=0,40637",
"=0,75","=303,228","=0","=-0,00354324","=-0,47512","=1,14739","=0,55298",
"=0,8","=303,031","=0","=-0,00354238","=-0,21895","=1,34127","=0,69732",
"=0,85","=302,846","=0","=-0,00354156","=-0,20771","=1,37838","=0,69769",
"=0,9","=302,671","=0","=-0,00354097","=-0,10014","=1,56729","=0,79059",
"=0,95","=302,506","=0","=-0,00354046","=0,23577","=1,8627","=0,98811",
"=1","=302,35","=0","=-0,00354009","=0,26843","=2,23283","=1,25364",
"=1","=302,35","=0","=-0,00354009","=0,50286","=2,03615","=1,19717",
"=1","=302,35","=0","=-0,00354009","=0,49581","=2,12785","=1,27221",
"=1,00005","=302,35","=0","=-0,00354009","=1,64944","=2,65286","=1,80074",

"0,6191745"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=302,349","=0","=-0,00352074","=0,27573","=1,92381","=0,99717",
"=-0,95","=302,505","=0","=-0,00352076","=0,0963089","=1,89333","=0,90164",
"=-0,9","=302,67","=0","=-0,00352093","=-0,19773","=1,59693","=0,67813",
"=-0,85","=302,844","=0","=-0,00352123","=-0,34148","=1,35881","=0,55486",
"=-0,8","=303,029","=0","=-0,00352163","=-0,41063","=1,29897","=0,52201",
"=-0,75","=303,226","=0","=-0,00352208","=-0,75181","=1,0482","=0,31106",
"=-0,7","=303,437","=0","=-0,00352262","=-0,88618","=0,90106","=0,20316",
"=-0,65","=303,664","=0","=-0,00352318","=-1,00703","=0,72891","=0,0780403",
"=-0,6","=303,909","=0,000037717","=-0,0035238","=-1,2657","=0,48475","=-0,11399",
"=-0,55","=304,176","=0,000256944","=-0,00352443","=-1,49839","=0,30867","=-0,27895",
"=-0,5","=304,468","=0,00130507","=-0,00352505","=-1,60151","=0,1193","=-0,44001",
"=-0,45","=304,791","=0,00566884","=-0,00352565","=-1,75637","=-0,11588","=-0,63741",
"=-0,4","=305,151","=0,0210664","=-0,00352623","=-1,95222","=-0,34592","=-0,87891",
"=-0,35","=305,556","=0,0670026","=-0,00352676","=-2,13416","=-0,65923","=-1,17074",
"=-0,3","=306,011","=0,18246","=-0,00352723","=-2,47556","=-1,12024","=-1,60379",
"=-0,25","=306,517","=0,42558","=-0,00352763","=-2,83553","=-1,68319","=-2,11756",
"=-0,2","=307,059","=0,85052","=-0,00352796","=-3,12564","=-2,23613","=-2,63858",
"=-0,15","=307,598","=1,45685","=-0,00352817","=-3,39664","=-2,81998","=-3,17813",
"=-0,1","=308,071","=2,13933","=-0,00352829","=-3,6198","=-3,3291","=-3,67358",
"=-0,05","=308,4","=2,69377","=-0,00352833","=-3,77378","=-3,67557","=-4,01184",
"=-2,22045e-16","=308,518","=2,90882","=-0,00352825","=-3,78256","=-3,81435","=-4,12206",
"=0,05","=308,399","=2,69377","=-0,00352807","=-3,72088","=-3,67861","=-3,99495",
"=0,1","=308,07","=2,13933","=-0,00352775","=-3,60061","=-3,3215","=-3,65749",
"=0,15","=307,597","=1,45685","=-0,00352731","=-3,34878","=-2,79402","=-3,15455",
"=0,2","=307,057","=0,85052","=-0,00352682","=-3,04815","=-2,22257","=-2,59153",
"=0,25","=306,515","=0,42558","=-0,0035262","=-2,83173","=-1,72719","=-2,08791",
"=0,3","=306,009","=0,18246","=-0,00352548","=-2,5421","=-1,22794","=-1,61666",
"=0,35","=305,554","=0,0670026","=-0,0035247","=-2,18875","=-0,72819","=-1,16483",
"=0,4","=305,149","=0,0210664","=-0,00352386","=-1,9423","=-0,38272","=-0,83838",
"=0,45","=304,788","=0,00566884","=-0,00352298","=-1,70086","=-0,11888","=-0,57307",
"=0,5","=304,465","=0,00130507","=-0,00352211","=-1,4919","=0,12974","=-0,34578",
"=0,55","=304,173","=0,000256944","=-0,00352122","=-1,39938","=0,32621","=-0,18868",
"=0,6","=303,906","=0,000037717","=-0,00352037","=-1,2219","=0,51675","=-0,0226134",
"=0,65","=303,661","=0","=-0,0035195","=-1,03026","=0,71467","=0,13689",
"=0,7","=303,434","=0","=-0,00351866","=-0,85721","=0,86938","=0,26192",
"=0,75","=303,223","=0","=-0,00351783","=-0,63052","=1,05068","=0,40416",
"=0,8","=303,026","=0","=-0,00351712","=-0,37946","=1,22696","=0,52647",
"=0,85","=302,841","=0","=-0,00351646","=-0,30616","=1,26039","=0,5739",
"=0,9","=302,666","=0","=-0,00351597","=-0,22669","=1,49048","=0,69958",
"=0,95","=302,501","=0","=-0,00351555","=0,0496455","=1,77243","=0,94762",
"=1","=302,345","=0","=-0,00351513","=-0,0629485","=1,89842","=1,01798",
"=1","=302,345","=0","=-0,00351513","=0,3343","=1,96898","=1,21567",
"=1","=302,345","=0","=-0,00351513","=0,25335","=2,07312","=1,18614",
"=1,00005","=302,345","=0","=-0,00351513","=2,0997","=2,54566","=1,84501",

"0,7190413"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=302,343","=0","=-0,0034959","=0,3191","=2,03068","=1,27035",
"=-0,95","=302,499","=0","=-0,00349583","=0,16071","=1,91202","=1,12177",
"=-0,9","=302,664","=0","=-0,00349593","=-0,12262","=1,66366","=0,92528",
"=-0,85","=302,838","=0","=-0,00349608","=-0,35548","=1,43412","=0,77554",
"=-0,8","=303,023","=0","=-0,00349635","=-0,37864","=1,33002","=0,70006",
"=-0,75","=303,22","=0","=-0,00349667","=-0,70262","=1,1276","=0,51567",
"=-0,7","=303,43","=0","=-0,00349707","=-0,81742","=0,95304","=0,38635",
"=-0,65","=303,657","=0","=-0,00349751","=-0,9801","=0,76595","=0,2319",
"=-0,6","=303,902","=0,0000376605","=-0,00349798","=-1,27072","=0,51942","=0,0145279",
"=-0,55","=304,168","=0,00025656","=-0,00349846","=-1,52698","=0,30984","=-0,20034",
"=-0,5","=304,46","=0,00130312","=-0,00349893","=-1,63125","=0,11014","=-0,38358",
"=-0,45","=304,783","=0,00566036","=-0,00349938","=-1,77151","=-0,13738","=-0,61137",
"=-0,4","=305,143","=0,0210349","=-0,00349982","=-1,99748","=-0,37119","=-0,89526",
"=-0,35","=305,547","=0,0669024","=-0,00350021","=-2,16964","=-0,67249","=-1,21721",
"=-0,3","=306,002","=0,18219","=-0,00350054","=-2,50164","=-1,13985","=-1,67452",
"=-0,25","=306,507","=0,42494","=-0,00350082","=-2,85893","=-1,73382","=-2,21586",
"=-0,2","=307,048","=0,84925","=-0,00350102","=-3,15564","=-2,25987","=-2,76102",
"=-0,15","=307,586","=1,45467","=-0,00350114","=-3,38926","=-2,83511","=-3,32487",
"=-0,1","=308,059","=2,13613","=-0,00350121","=-3,62452","=-3,34679","=-3,83342",
"=-0,05","=308,387","=2,68974","=-0,0035012","=-3,78149","=-3,69552","=-4,18528",
"=-2,22045e-16","=308,505","=2,90446","=-0,00350111","=-3,78005","=-3,82065","=-4,29852",
"=0,05","=308,386","=2,68974","=-0,00350094","=-3,73692","=-3,68153","=-4,16696",
"=0,1","=308,058","=2,13613","=-0,00350066","=-3,60555","=-3,3335","=-3,81598",
"=0,15","=307,585","=1,45467","=-0,00350029","=-3,36545","=-2,80291","=-3,29311",
"=0,2","=307,047","=0,84925","=-0,00349986","=-3,0671","=-2,22887","=-2,70495",
"=0,25","=306,505","=0,42494","=-0,00349935","=-2,84429","=-1,73475","=-2,1853",
"=0,3","=306","=0,18219","=-0,00349875","=-2,54161","=-1,19824","=-1,66163",
"=0,35","=305,545","=0,0669024","=-0,0034981","=-2,17608","=-0,67482","=-1,17084",
"=0,4","=305,141","=0,0210349","=-0,0034974","=-1,93942","=-0,36412","=-0,82258",
"=0,45","=304,781","=0,00566036","=-0,00349667","=-1,69406","=-0,0829312","=-0,5215",
"=0,5","=304,458","=0,00130312","=-0,00349594","=-1,46084","=0,21186","=-0,23966",
"=0,55","=304,166","=0,00025656","=-0,0034952","=-1,36103","=0,40162","=-0,0677606",
"=0,6","=303,899","=0,0000376605","=-0,00349449","=-1,15565","=0,6248","=0,13999",
"=0,65","=303,654","=0","=-0,00349376","=-0,97755","=0,82452","=0,32507",
"=0,7","=303,428","=0","=-0,00349307","=-0,78118","=1,00061","=0,48174",
"=0,75","=303,217","=0","=-0,0034924","=-0,57958","=1,17269","=0,61276",
"=0,8","=303,02","=0","=-0,00349185","=-0,32264","=1,32508","=0,77755",
"=0,85","=302,835","=0","=-0,0034913","=-0,26861","=1,4283","=0,84937",
"=0,9","=302,661","=0","=-0,00349093","=-0,17642","=1,59843","=0,97612",
"=0,95","=302,496","=0","=-0,00349055","=0,0398394","=1,85625","=1,1825",
"=1","=302,34","=0","=-0,00349027","=0,0250994","=2,00302","=1,18682",
"=1","=302,34","=0","=-0,00349027","=0,18002","=1,83829","=1,16735",
"=1","=302,34","=0","=-0,00349027","=0,28534","=2,22769","=1,30742",
"=1,00005","=302,34","=0","=-0,00349027","=0,99588","=1,91942","=1,40472",

"0,8189082"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=302,336","=0","=-0,00347083","=0,28365","=2,0037","=1,33948",
"=-0,95","=302,492","=0","=-0,00347073","=0,24479","=2,03986","=1,2757",
"=-0,9","=302,657","=0","=-0,00347072","=-0,0708581","=1,79652","=1,09263",
"=-0,85","=302,831","=0","=-0,00347076","=-0,32509","=1,47405","=0,86234",
"=-0,8","=303,015","=0","=-0,00347093","=-0,38648","=1,39687","=0,78332",
"=-0,75","=303,212","=0","=-0,00347113","=-0,71926","=1,15358","=0,56296",
"=-0,7","=303,423","=0","=-0,0034714","=-0,84195","=0,98644","=0,423",
"=-0,65","=303,649","=0","=-0,0034717","=-0,97616","=0,83306","=0,28194",
"=-0,6","=303,894","=0,0000376041","=-0,00347205","=-1,25524","=0,56871","=0,0389729",
"=-0,55","=304,16","=0,000256176","=-0,00347242","=-1,53008","=0,34061","=-0,20747",
"=-0,5","=304,451","=0,00130116","=-0,00347277","=-1,61912","=0,14056","=-0,40782",
"=-0,45","=304,774","=0,00565189","=-0,00347309","=-1,7693","=-0,0934007","=-0,65762",
"=-0,4","=305,133","=0,0210034","=-0,00347341","=-2,00222","=-0,32918","=-0,95955",
"=-0,35","=305,537","=0,0668022","=-0,00347368","=-2,16014","=-0,63222","=-1,2888",
"=-0,3","=305,991","=0,18191","=-0,00347391","=-2,47421","=-1,10151","=-1,7611",
"=-0,25","=306,495","=0,42431","=-0,00347408","=-2,84569","=-1,68098","=-2,32952",
"=-0,2","=307,036","=0,84798","=-0,0034742","=-3,10496","=-2,22449","=-2,89241",
"=-0,15","=307,574","=1,45249","=-0,00347426","=-3,36503","=-2,79579","=-3,46693",
"=-0,1","=308,045","=2,13293","=-0,00347427","=-3,59839","=-3,31652","=-3,98645",
"=-0,05","=308,373","=2,68571","=-0,00347423","=-3,73702","=-3,67074","=-4,34598",
"=-2,22045e-16","=308,491","=2,90011","=-0,00347413","=-3,75953","=-3,78356","=-4,45411",
"=0,05","=308,373","=2,68571","=-0,00347397","=-3,70643","=-3,65798","=-4,3191",
"=0,1","=308,045","=2,13293","=-0,00347371","=-3,58511","=-3,30373","=-3,95981",
"=0,15","=307,573","=1,45249","=-0,00347338","=-3,34878","=-2,76956","=-3,42936",
"=0,2","=307,035","=0,84798","=-0,00347301","=-3,0469","=-2,20262","=-2,82925",
"=0,25","=306,495","=0,42431","=-0,00347257","=-2,8182","=-1,69603","=-2,28141",
"=0,3","=305,99","=0,18191","=-0,00347206","=-2,51293","=-1,14428","=-1,73609",
"=0,35","=305,536","=0,0668022","=-0,0034715","=-2,16813","=-0,65324","=-1,23903",
"=0,4","=305,132","=0,0210034","=-0,00347091","=-1,94903","=-0,33947","=-0,8772",
"=0,45","=304,772","=0,00565189","=-0,0034703","=-1,67437","=-0,0252537","=-0,52898",
"=0,5","=304,45","=0,00130116","=-0,00346968","=-1,45238","=0,25244","=-0,24165",
"=0,55","=304,158","=0,000256176","=-0,00346906","=-1,3614","=0,43995","=-0,0477599",
"=0,6","=303,892","=0,0000376041","=-0,00346846","=-1,16756","=0,65387","=0,19204",
"=0,65","=303,647","=0","=-0,00346784","=-1,0063","=0,82023","=0,36442",
"=0,7","=303,421","=0","=-0,00346728","=-0,81695","=1,00246","=0,53383",
"=0,75","=303,21","=0","=-0,00346672","=-0,58031","=1,19574","=0,73363",
"=0,8","=303,013","=0","=-0,00346627","=-0,34396","=1,37493","=0,91173",
"=0,85","=302,828","=0","=-0,00346585","=-0,24013","=1,41867","=1,01792",
"=0,9","=302,654","=0","=-0,00346553","=-0,12948","=1,66407","=1,19237",
"=0,95","=302,49","=0","=-0,00346527","=0,0689953","=1,90284","=1,31428",
"=1","=302,334","=0","=-0,00346516","=0,0883834","=2,13746","=1,46139",
"=1","=302,334","=0","=-0,00346516","=0,28657","=1,96301","=1,48081",
"=1","=302,334","=0","=-0,00346516","=0,43479","=2,42325","=1,64104",
"=1,00005","=302,333","=0","=-0,00346516","=1,44996","=2,31185","=1,9972",

"0,918775"
"x","Temp","Pump Light","z-disp","Sxx","Syy","Szz",
"=-0,99995","=302,329","=0","=-0,00344574","=0,36484","=2,12544","=1,46834",
"=-0,95","=302,485","=0","=-0,00344555","=0,18054","=2,04191","=1,31189",
"=-0,9","=302,649","=0","=-0,00344546","=-0,17368","=1,73377","=1,02277",
"=-0,85","=302,823","=0","=-0,00344545","=-0,38448","=1,48949","=0,809",
"=-0,8","=303,008","=0","=-0,0034455","=-0,39236","=1,38923","=0,72123",
"=-0,75","=303,204","=0","=-0,00344562","=-0,71159","=1,17979","=0,49219",
"=-0,7","=303,415","=0","=-0,0034458","=-0,87856","=0,99153","=0,31246",
"=-0,65","=303,641","=0","=-0,003446","=-1,02723","=0,81395","=0,12949",
"=-0,6","=303,885","=0,0000375479","=-0,00344625","=-1,31342","=0,54062","=-0,13294",
"=-0,55","=304,151","=0,000255792","=-0,00344651","=-1,58494","=0,31599","=-0,3894",
"=-0,5","=304,442","=0,00129922","=-0,00344676","=-1,66111","=0,12627","=-0,59919",
"=-0,45","=304,764","=0,00564343","=-0,00344699","=-1,82506","=-0,11053","=-0,87078",
"=-0,4","=305,123","=0,020972","=-0,00344721","=-2,04221","=-0,35176","=-1,18053",
"=-0,35","=305,526","=0,0667022","=-0,00344738","=-2,18878","=-0,64642","=-1,52516",
"=-0,3","=305,98","=0,18164","=-0,00344752","=-2,52386","=-1,11481","=-2,02391",
"=-0,25","=306,484","=0,42367","=-0,00344762","=-2,86161","=-1,71908","=-2,60655",
"=-0,2","=307,023","=0,84671","=-0,00344768","=-3,14318","=-2,24461","=-3,18176",
"=-0,15","=307,56","=1,45031","=-0,00344768","=-3,41298","=-2,82471","=-3,77649",
"=-0,1","=308,031","=2,12974","=-0,00344766","=-3,61083","=-3,34279","=-4,29994",
"=-0,05","=308,358","=2,68169","=-0,0034476","=-3,77793","=-3,68454","=-4,66319",
"=-2,22045e-16","=308,476","=2,89577","=-0,00344747","=-3,79849","=-3,81918","=-4,78169",
"=0,05","=308,358","=2,68169","=-0,00344731","=-3,74924","=-3,68292","=-4,64277",
"=0,1","=308,031","=2,12974","=-0,00344707","=-3,6313","=-3,32393","=-4,2811",
"=0,15","=307,56","=1,45031","=-0,00344678","=-3,38997","=-2,80289","=-3,74733",
"=0,2","=307,023","=0,84671","=-0,00344645","=-3,09907","=-2,23062","=-3,14322",
"=0,25","=306,483","=0,42367","=-0,00344607","=-2,8646","=-1,71801","=-2,58507",
"=0,3","=305,979","=0,18164","=-0,00344563","=-2,57417","=-1,19146","=-2,03733",
"=0,35","=305,525","=0,0667022","=-0,00344516","=-2,24393","=-0,69905","=-1,53547",
"=0,4","=305,122","=0,020972","=-0,00344465","=-2,01004","=-0,36448","=-1,14026",
"=0,45","=304,763","=0,00564343","=-0,00344412","=-1,7257","=-0,0597034","=-0,78409",
"=0,5","=304,441","=0,00129922","=-0,00344361","=-1,54432","=0,19948","=-0,49937",
"=0,55","=304,15","=0,000255792","=-0,00344309","=-1,43764","=0,39168","=-0,26911",
"=0,6","=303,884","=0,0000375479","=-0,00344257","=-1,29732","=0,57445","=-0,0689919",
"=0,65","=303,639","=0","=-0,00344206","=-1,12721","=0,74062","=0,11597",
"=0,7","=303,413","=0","=-0,0034416","=-0,92309","=0,94224","=0,33668",
"=0,75","=303,203","=0","=-0,00344113","=-0,67702","=1,1479","=0,54438",
"=0,8","=303,006","=0","=-0,00344077","=-0,42128","=1,29248","=0,75243",
"=0,85","=302,821","=0","=-0,00344039","=-0,33559","=1,37711","=0,88261",
"=0,9","=302,647","=0","=-0,00344016","=-0,23949","=1,60471","=1,04891",
